Viewing_Angle(deg),Ground_depth(m),MAE(m)
89.60648,0.3639982083451648,0.2639989538218521
89.6054,0.3630019795690257,0.26300265071940343
89.60431,0.362002040492309,0.26200263704782006
89.60321,0.36099849729543937,0.2609990189944436
89.60211,0.36000050290007884,0.2600009501625517
89.601,0.3589990138636561,0.25899938643392323
89.59989,0.35800308160807287,0.25800337990439176
89.59877,0.35700376220394914,0.25700398597641694
89.59764,0.35600115844701496,0.25600130745226773
89.59651,0.3550041704502312,0.2550042451074475
89.59537,0.35400400226036144,0.25400400233160575
89.59422,0.35300075462609576,0.25300067987974123
89.59307,0.3520031774727346,0.25200302832848953
89.59191,0.35100262168730567,0.25100239791863443
89.59074,0.34999918594258256,0.24999888732903114
89.58957,0.3490014711723331,0.24900109813375865
89.58839,0.34800097390111223,0.24800052622182112
89.5872,0.3469977907022883,0.24699726817244325
89.58601,0.3460003747843415,0.24599977782358112
89.58481,0.3450003670440484,0.24499969544697228
89.5836,0.3439978619370199,0.24399711550386105
89.58239,0.34300116627817095,0.24300034542799528
89.58117,0.34200206401282257,0.24200116854998413
89.57994,0.34100064746535735,0.24099967719962453
89.5787,0.33999700821596546,0.24000403379931143
89.57746,0.3389992596460425,0.23899813982472007
89.57621,0.33799937437007366,0.23799817979972537
89.57495,0.3369974418122476,0.23699617231675518
89.57369,0.33600143192369347,0.23600008792163027
89.57242,0.33500345743431487,0.23500203875293524
89.57114,0.3340036056101613,0.23400211208162255
89.56985,0.3330019629444998,0.23300039440577902
89.56855,0.3319986151492308,0.23199697144204193
89.56725,0.33100129561242225,0.23099957715650915
89.56594,0.33000234744995727,0.23000055408984274
89.56462,0.32900185419694383,0.22899998578168224
89.56329,0.32799989859463397,0.22799795497772837
89.56195,0.3269965625834959,0.22700200903128545
89.56061,0.32599934634437555,0.22599725245964838
89.55926,0.32500082005497616,0.2249986511063412
89.5579,0.32400106347571705,0.22399881932748328
89.55653,0.3230001555586658,0.22299783607923007
89.55515,0.32199817444214696,0.2220030184204023
89.55377,0.32100239079236315,0.22099992081391998
89.55237,0.3199984494870141,0.2200030530833954
89.55097,0.31900076848534903,0.21899814751651492
89.54956,0.3180022295890746,0.21799953321685503
89.54814,0.3170029071258064,0.2170001352355628
89.54671,0.3160028745987958,0.21600002707947255
89.54527,0.315002204683638,0.21499928142768465
89.54382,0.3140009692253119,0.21399797012860655
89.54236,0.31299923923555006,0.21300300414053464
89.54089,0.3119970848905292,0.21200073002522438
89.53942,0.31100132762137966,0.2109981009238271
89.53793,0.30999848826684157,0.21000189475940106
89.53644,0.3090020957445755,0.2089987170116718
89.53493,0.3079988425416077,0.20800201054098708
89.53342,0.3070020830971318,0.206998551977169
89.53189,0.30599868050549045,0.20600161020801835
89.53036,0.3050018157853657,0.2049981319497805
89.52881,0.30399852155301404,0.20400121320006304
89.52726,0.3030018065123213,0.2029979696545392
89.52569,0.30199887167384193,0.20200132554953737
89.52412,0.30100255457774516,0.20099856441204414
89.52253,0.300000223461237,0.20000243989020342
89.52093,0.2989983046863006,0.19900040215524512
89.51933,0.2980030561369147,0.19799883527762532
89.51771,0.29700209487678153,0.19699779684080973
89.51608,0.29600171886152904,0.19599734359400922
89.51444,0.2950019840062743,0.1949975314544094
89.51279,0.2940029453966152,0.1939984155096109
89.51112,0.29299866405066954,0.1930000500202771
89.50945,0.29200122062187894,0.19200248842297943
89.50776,0.29099872187304054,0.1909998709340546
89.50606,0.2899972123069439,0.1899982427697807
89.50436,0.2890025729986155,0.18899765437464158
89.50263,0.2879973616708429,0.18799815537593745
89.5009,0.28699911903617054,0.18699979458784094
89.49916,0.28600206246317267,0.186002620015613
89.4974,0.2850005686577699,0.18500100769695074
89.49563,0.28400043374734507,0.18400075444235206
89.49385,0.2830017027562728,0.18300190527862226
89.49205,0.28199886824464615,0.1819989521112999
89.49024,0.2809976038153587,0.18099756921162868
89.48842,0.27999795152082774,0.17999779863400753
89.48659,0.27899995263042315,0.17899968164968352
89.48474,0.27799825237654685,0.17799786285432284
89.48288,0.2769983630184239,0.17699785515632227
89.48101,0.2760003228856831,0.17599969688675926
89.47912,0.2749988900844246,0.17499814552800494
89.47722,0.2739994573011642,0.17399859440170568
89.47531,0.2730020599543585,0.1730010789273559
89.47338,0.27200156772103673,0.17200046817097972
89.47143,0.2709981280757268,0.17100203718552698
89.46948,0.2700020650984505,0.17000072857725182
89.4675,0.26899814250277276,0.1690017391008928
89.46552,0.2680016581470708,0.16800008439009576
89.46351,0.266997599025659,0.16700088341202415
89.4615,0.2660010354965084,0.16599922429195968
89.45947,0.26500207859778796,0.16500014875130925
89.45742,0.26400086566372744,0.1639988168496267
89.45536,0.2630023611551308,0.16300019363382445
89.45328,0.2620017970588146,0.1619995105200405
89.45118,0.26099930618241773,0.16100165647968656
89.44907,0.25999973879503635,0.16000193368872645
89.44694,0.25899843271128065,0.15900047199339865
89.4448,0.25800016290164773,0.15800204710202298
89.44264,0.2570003371598802,0.15700206609061526
89.44046,0.25599908072075983,0.15600065420937376
89.43827,0.2550010565296212,0.15499793507864842
89.43606,0.2540017760330525,0.15399853504701705
89.43383,0.253001359845116,0.15299799908488837
89.43158,0.2519999269353989,0.15200087997550513
89.42932,0.2510019926935743,0.15099839223253403
89.42703,0.2499988415386762,0.14999948430230134
89.42473,0.2489993489012293,0.148999836718509
89.42241,0.24799922937267885,0.14799956215939625
89.42007,0.2469985939532467,0.14699877163749353
89.41772,0.24600177655695313,0.14600179973358773
89.41534,0.24500040134658102,0.14500026930712662
89.41294,0.2439988333426956,0.14399854605007714
89.41053,0.24300129900173376,0.14300085706883056
89.40809,0.2419996227225289,0.14199902548947466
89.40563,0.24099806165911292,0.14100136435285132
89.40316,0.24000073605286795,0.13999982883691311
89.40066,0.23899966805738437,0.1389986055493465
89.39814,0.2379990081866495,0.13800174533522738
89.3956,0.2369988506768786,0.1370013994166542
89.39304,0.235999288093771,0.1360016486247552
89.39046,0.23500041133694363,0.13499872798029453
89.38785,0.23399848716028493,0.13400047119817263
89.38523,0.2330012806293711,0.13299928656736498
89.38258,0.2320012650045614,0.13199911540868345
89.3799,0.23099862144562336,0.13100004150198502
89.37721,0.23000091438976383,0.12999845342184485
89.37449,0.22900080600686765,0.1290018507320015
89.37174,0.22799847075996593,0.12799932723466995
89.36898,0.22700127494491137,0.1269983463210278
89.36618,0.22599850157988552,0.12599898252032346
89.36337,0.22500101508509202,0.12500130875503498
89.36052,0.2239982840476149,0.12399838947128172
89.35766,0.2230009797669292,0.12300089796454211
89.35476,0.2219987547247112,0.12199848476639451
89.35184,0.2209986792837111,0.12100163173817874
89.3489,0.2200008166854713,0.12000017158894355
89.34592,0.21899853233480043,0.11900104773279269
89.34292,0.2179987043213823,0.11800100140200447
89.3399,0.217001390038436,0.11700018152027986
89.33684,0.21600013120773837,0.11599873451273877
89.33375,0.21499838932230508,0.11500003179927565
89.33064,0.21399950265006068,0.11400092733958765
89.3275,0.2130003535105253,0.11300156041472578
89.32433,0.21200107865681098,0.11199892966455907
89.32112,0.21099870439163612,0.11099947513703184
89.31789,0.20999960769823575,0.11000016079316366
89.31463,0.20900078034857256,0.1090011158739607
89.31133,0.2079993288559111,0.10799944625274165
89.30801,0.20700144675298734,0.10700134680135719
89.30465,0.2060012440337532,0.10600092622074363
89.30125,0.20499892595331257,0.1050013241309461
89.29783,0.2040005046545596,0.10399975098213525
89.29437,0.20300025477568126,0.10299928314642766
89.29088,0.20200122078772378,0.10200003141667388
89.28735,0.201000690639718,0.1009992831396233
89.28378,0.19999885409753837,0.10000002103553472
89.28018,0.19899866199682686,0.09899958285555488
89.27655,0.1980002142229029,0.09800088947511415
89.27288,0.19700089901977588,0.09700132848364286
89.26917,0.19600089354851777,0.09600107707353765
89.26542,0.1950003716361004,0.09500030910195746
89.26163,0.19399950376498992,0.09399919508043038
89.25781,0.19300105731181208,0.09300050305311469
89.25394,0.19199996865180852,0.09199916813641693
89.25003,0.1909990254978991,0.09100052598587317
89.24609,0.19000090494130023,0.08999961252558546
89.2421,0.18900069417192983,0.08899915553433957
89.23807,0.18800109020037534,0.08799930540125939
89.23399,0.1869997989492894,0.08700020917574783
89.22987,0.1859994572606072,0.08599959486481173
89.22571,0.18500020501938905,0.08500007030330475
89.2215,0.1839998153971656,0.08399940804004914
89.21725,0.18300083620841603,0.08300015656774068
89.21295,0.18200108459778994,0.08200013241957262
89.2086,0.18100076265824477,0.08099953772660226
89.2042,0.18000006830455212,0.08000083281582822
89.19975,0.17899919526319846,0.0789996616056555
89.19526,0.1780005447948782,0.07800071365687858
89.19071,0.1769998539789058,0.0769997247604609
89.18611,0.1759995406356903,0.0759991134381114
89.18146,0.17499978172410358,0.07499905668207785
89.17676,0.17400075002445536,0.07399972730443671
89.172,0.17300052489338807,0.07299920406925296
89.16718,0.17199934299091016,0.071999789445513
89.16231,0.17099947712734231,0.07099960143109223
89.15738,0.16999906510675336,0.07000088512334239
89.1524,0.16900032262347925,0.06899980280575344
89.14735,0.1679994556968646,0.06800058418900636
89.14225,0.1670006404418145,0.06699947617429022
89.13708,0.16600016691572553,0.06600060430147585
89.13185,0.16500020719611283,0.06500029897506068
89.12655,0.16399908066502747,0.06400070456399044
89.1212,0.16300075692324578,0.06300015763698553
89.11577,0.16199985841540485,0.06200074574197821
89.11028,0.16100032103865838,0.061000840217456505
89.10472,0.16000053370155648,0.06000068467850571
89.09909,0.15900073409894705,0.05900051687956481
89.09338,0.1579994114599757,0.05800056871056122
89.08761,0.15700029893918815,0.05699934493404229
89.08176,0.1560001531551211,0.056000530084328426
89.07583,0.15499925348189822,0.05499923981614298
89.06983,0.15399952804987904,0.05400078037112726
89.06375,0.15299954449670405,0.053000385105193296
89.05759,0.15199956250277893,0.05199999147190482
89.05135,0.15099983504693817,0.05099985251978589
89.04503,0.15000060841066065,0.050000214596242716
89.03862,0.14900057245844325,0.0489997669900132
89.03212,0.148000022266154,0.04800033447604189
89.02554,0.1470007537511256,0.04700063385331433
89.01886,0.14600000968930213,0.045999457035603535
89.01209,0.14499959151657904,0.04500007444181481
89.00523,0.14399976413910767,0.04399979437900897
88.99827,0.1429993575432139,0.04300036287748599
88.99122,0.14200008873698824,0.04200062170854905
88.98406,0.14099942412829822,0.040999484129146585
88.97681,0.14000045198535266,0.04000003981967275
88.96944,0.13899935234070945,0.03899981623818886
88.96198,0.13800050555729793,0.03800047788222348
88.9544,0.13700019093677338,0.03699967095902038
88.94671,0.13600007313222984,0.036000352582802306
88.93890999999999,0.13500045893691923,0.035000227330815425
88.93099,0.13400039257651522,0.03399964965021815
88.92295,0.13300021833291248,0.03300019929568914
88.91479,0.1320002704335708,0.03199972139064814
88.9065,0.13099967520372413,0.030999794232548512
88.89809,0.12999998104781035,0.02999955179838806
88.88955,0.1290003300699251,0.02900051476299739
88.88087,0.12799992608167268,0.027999544282097485
88.87206,0.1270002848150333,0.027000464793952437
88.8631,0.12599951521007735,0.02600022668344485
88.85401,0.12500021794715685,0.02500031792239014
88.84476,0.1239994759346418,0.024000047275935812
88.83537,0.12299984802773858,0.022999800195822675
88.82582,0.12199958733214623,0.02199995943365273
88.81612,0.12100013667649548,0.020999872616098057
88.80625,0.11999984291859025,0.019999947860586783
88.79622,0.11900013904392194,0.018999590833375043
88.78602,0.11800043389337607,0.018000205009056167
88.77564,0.11700018852022114,0.017000245671021708
88.76508,0.11599985399545128,0.016000164499410375
88.75434,0.11499986630315556,0.015000398086441697
88.74341,0.11399973927308707,0.01399955248377159
88.73229,0.11299992626756548,0.012999913002881456
88.72097,0.11199998921364489,0.012000119383275873
88.70945,0.11100039634095393,0.010999775111705539
88.69771,0.10999991007361434,0.010000228626354106
88.68576,0.10899988609489307,0.009000253493105322
88.67359,0.1079999728855079,0.00800035882407695
88.66119,0.10699986137132077,0.007000235577554264
88.64856,0.106000067726478,0.005999615773341581
88.63569,0.10500031938308686,0.0049998113393856245
88.62256,0.10399962798083316,0.003999789140338822
88.60919,0.1030000623793441,0.0030000945550940385
88.59555,0.10199992457275359,0.0019997984839503014
88.58164,0.10099980234345643,0.001000202068457946
88.56746,0.10000026085049313,3.837796187985794e-07
88.55298,0.09899979056649266,0.001000295633488026
88.53821,0.09799970544959209,0.00199999451819775
88.52314,0.09699992655465328,0.003000098884214846
88.50775,0.09599976135640534,0.00399997322636059
88.49204,0.09499985855191827,0.005000268996947139
88.476,0.09400022337680886,0.00599970613431444
88.45961,0.09300028287399904,0.007000105682454438
88.44286,0.09200013043721382,0.008000152154596686
88.42574,0.09099988123735757,0.008999768433612124
88.40825,0.09000023608985158,0.009999988151661343
88.39036,0.0890002064883622,0.011000064283910139
