Viewing_Angle(deg),Ground_depth(m),MAE(m)
89.63645,0.39400470346423067,0.298496256756708
89.63552,0.3929993823206874,0.2975149339363011
89.63459,0.39199917846979293,0.2965279655969693
89.63366,0.3910040529388813,0.295535477837686
89.63272,0.3900033483135777,0.2945482148778118
89.63177,0.3889971888493613,0.2935661379214447
89.63082,0.38799620766161913,0.2925786979777413
89.62987,0.3870003648776363,0.29159647487456486
89.62891,0.3859992191298656,0.2906090271167375
89.62795,0.3850032399275599,0.28961647715095207
89.62698,0.38400209283913295,0.2886395359724628
89.626,0.38299589838165576,0.2876472792541546
89.62502,0.3819949632849593,0.2866603636932857
89.62404,0.3809992464209427,0.28567874885100963
89.62305,0.3799986260910866,0.28469231297182446
89.62206,0.3790032479756257,0.28370117473158524
89.62106,0.37800309559336753,0.282725403031521
89.62005,0.37699828561178994,0.28173502985735593
89.61904,0.3759988035675286,0.28075007069625324
89.61803,0.3750046071964003,0.2797606660451555
89.617,0.37399612412735767,0.27877669674939204
89.61598,0.37300276347670136,0.2777981209503055
89.61494,0.3719953437048976,0.27680557367255554
89.61391,0.3710029599918899,0.2758281530427216
89.61286,0.3699967420766987,0.27483698742973806
89.61181,0.36899596756205255,0.273851356667724
89.61076,0.36800059239617966,0.27287121750359916
89.6097,0.36700116985259335,0.27188712331801146
89.60863,0.3659978094281892,0.27089918443707667
89.60756,0.3649999204337123,0.26991681170339127
89.60648,0.3639982083451648,0.26893071074036884
89.6054,0.3630019795690257,0.2679501894979217
89.60431,0.362002040492309,0.2669660545379853
89.60321,0.36099849729543937,0.26597841291902824
89.60211,0.36000050290007884,0.2649964191247704
89.601,0.3589990138636561,0.26401102992971764
89.59989,0.35800308160807287,0.2630312983311062
89.59877,0.35700376220394914,0.2620482806453834
89.59764,0.35600115844701496,0.26106208059877123
89.59651,0.3550041704502312,0.260081599900795
89.59537,0.35400400226036144,0.25909804288817634
89.59422,0.35300075462609576,0.25811151127345144
89.59307,0.3520031774727346,0.25713075660134943
89.59191,0.35100262168730567,0.25614713009432905
89.59074,0.34999918594258256,0.2551607314238467
89.58957,0.3490014711723331,0.25418016316770065
89.58839,0.34800097390111223,0.25319692223270085
89.5872,0.3469977907022883,0.2522111062273591
89.58601,0.3460003747843415,0.2512311700306016
89.58481,0.3450003670440484,0.25024875496975896
89.5836,0.3439978619370199,0.24926395657371955
89.58239,0.34300116627817095,0.24828508335613778
89.58117,0.34200206401282257,0.24730391974276245
89.57994,0.34100064746535735,0.24632055917115067
89.5787,0.33999700821596546,0.245343165184374
89.57746,0.3389992596460425,0.24435564039549337
89.57621,0.33799937437007366,0.24337417047634058
89.57495,0.3369974418122476,0.24239077518445895
89.57369,0.33600143192369347,0.24141342624365508
89.57242,0.33500345743431487,0.24043423698716224
89.57114,0.3340036056101613,0.23945329589478193
89.56985,0.3330019629444998,0.2384706906888459
89.56855,0.3319986151492308,0.23748650832576862
89.56725,0.33100129561242225,0.2365084840263755
89.56594,0.33000234744995727,0.23552896160397083
89.56462,0.32900185419694383,0.23454802588623153
89.56329,0.32799989859463397,0.23356576092349177
89.56195,0.3269965625834959,0.2325897153896712
89.56061,0.32599934634437555,0.23160499514245986
89.55926,0.32500082005497616,0.23062656737962725
89.5579,0.32400106347571705,0.22964704783186263
89.55653,0.3230001555586658,0.2286665168469775
89.55515,0.32199817444214696,0.22769229289279172
89.55377,0.32100239079236315,0.2267099318624377
89.55237,0.3199984494870141,0.22573394502501212
89.55097,0.31900076848534903,0.2247500661364046
89.54956,0.3180022295890746,0.2237726257842838
89.54814,0.3170029071258064,0.22279455052631947
89.54671,0.3160028745987958,0.22181591539510692
89.54527,0.315002204683638,0.22083679461588723
89.54382,0.3140009692253119,0.21985726160402305
89.54236,0.31299923923555006,0.21888422890494155
89.54089,0.3119970848905292,0.2179040446916584
89.53942,0.31100132762137966,0.21692366373574004
89.53793,0.30999848826684157,0.2159498656128235
89.53644,0.3090020957445755,0.21496925748040654
89.53493,0.3079988425416077,0.2139952838960247
89.53342,0.3070020830971318,0.21301472321347892
89.53189,0.30599868050549045,0.2120408460647505
89.53036,0.3050018157853657,0.21106060093787354
89.52881,0.30399852155301404,0.21008708562324405
89.52726,0.3030018065123213,0.2091074176377365
89.52569,0.30199887167384193,0.2081345230607476
89.52412,0.30100255457774516,0.20715568729161452
89.52253,0.300000223461237,0.2061836658735252
89.52093,0.2989983046863006,0.20520591090294452
89.51933,0.2980030561369147,0.20422880840009322
89.51771,0.29700209487678153,0.2032524179266566
89.51608,0.29600171886152904,0.20227679823817354
89.51444,0.2950019840062743,0.2013020072866862
89.51279,0.2940029453966152,0.20032810222377784
89.51112,0.29299866405066954,0.19935513940365138
89.50945,0.29200122062187894,0.19838317438651018
89.50776,0.29099872187304054,0.19740634954383307
89.50606,0.2899972123069439,0.19643071227648068
89.50436,0.2890025729986155,0.1954563152461298
89.50263,0.2879973616708429,0.19448321032954108
89.5009,0.28699911903617054,0.19351144862324218
89.49916,0.28600206246317267,0.192541080448285
89.4974,0.2850005686577699,0.19156648419308353
89.49563,0.28400043374734507,0.19059345905180936
89.49385,0.2830017027562728,0.18962205247111386
89.49205,0.28199886824464615,0.18864675881315993
89.49024,0.2809976038153587,0.18767325484072594
89.48842,0.27999795152082774,0.18670158513784169
89.48659,0.27899995263042315,0.18573179354334737
89.48474,0.27799825237654685,0.18475852725996983
89.48288,0.2769983630184239,0.18378730184086814
89.48101,0.2760003228856831,0.1828181583027809
89.47912,0.2749988900844246,0.1818458568554342
89.47722,0.2739994573011642,0.18087579358771264
89.47531,0.2730020599543585,0.17990800672957838
89.47338,0.27200156772103673,0.17893736820151435
89.47143,0.2709981280757268,0.17796915595321117
89.46948,0.2700020650984505,0.17699831553415735
89.4675,0.26899814250277276,0.17603004668630737
89.46552,0.2680016581470708,0.1750593680786856
89.46351,0.266997599025659,0.1740914017595796
89.4615,0.2660010354965084,0.17312123898538365
89.45947,0.26500207859778796,0.1721539246561871
89.45742,0.26400086566372744,0.17118462206203208
89.45536,0.2630023611551308,0.1702182995298853
89.45328,0.2620017970588146,0.1692501918096511
89.45118,0.26099930618241773,0.16828519125809316
89.44907,0.25999973879503635,0.1673186034923159
89.44694,0.25899843271128065,0.1663505618541477
89.4448,0.25800016290164773,0.16538584560301933
89.44264,0.2570003371598802,0.1644198654251553
89.44046,0.25599908072075983,0.16345275023870456
89.43827,0.2550010565296212,0.16248462739173775
89.43606,0.2540017760330525,0.16152012702068785
89.43383,0.253001359845116,0.16055479794755897
89.43158,0.2519999269353989,0.15959319686901563
89.42932,0.2510019926935743,0.15862654227921594
89.42703,0.2499988415386762,0.15766378666775335
89.42473,0.2489993489012293,0.15670061468130747
89.42241,0.24799922937267885,0.15573714317900603
89.42007,0.2469985939532467,0.15477348742434
89.41772,0.24600177655695313,0.15381398631978682
89.41534,0.24500040134658102,0.15285026712187427
89.41294,0.2439988333426956,0.15188669999176355
89.41053,0.24300129900173376,0.1509275165810493
89.40809,0.2419996227225289,0.14996454464106956
89.40563,0.24099806165911292,0.14900610191396002
89.40316,0.24000073605286795,0.1480441483630219
89.40066,0.23899966805738437,0.1470828754614995
89.39814,0.2379990081866495,0.14612633900440386
89.3956,0.2369988506768786,0.14516669525216963
89.39304,0.235999288093771,0.14420803015992215
89.39046,0.23500041133694363,0.143246583963719
89.38785,0.23399848716028493,0.1422901956832064
89.38523,0.2330012806293711,0.14133127900886666
89.38258,0.2320012650045614,0.14037378075643592
89.3799,0.23099862144562336,0.13941779029924353
89.37721,0.23000091438976383,0.13845970190598403
89.37449,0.22900080600686765,0.13750702093431263
89.37174,0.22799847075996593,0.1365488470884631
89.36898,0.22700127494491137,0.1355926497644394
89.36618,0.22599850157988552,0.1346385096067382
89.36337,0.22500101508509202,0.1336865057644501
89.36052,0.2239982840476149,0.13272970902562453
89.35766,0.2230009797669292,0.13177879914020646
89.35476,0.2219987547247112,0.1308234332177352
89.35184,0.2209986792837111,0.12987409981457473
89.3489,0.2200008166854713,0.12892063846366095
89.34592,0.21899853233480043,0.12796999952635096
89.34292,0.2179987043213823,0.12701893131448141
89.3399,0.217001390038436,0.1260675899635318
89.33684,0.21600013120773837,0.12511612924640517
89.33375,0.21499838932230508,0.1241679280692256
89.33064,0.21399950265006068,0.12321984802170025
89.3275,0.2130003535105253,0.12227203615980316
89.32433,0.21200107865681098,0.12132149904804682
89.32112,0.21099870439163612,0.12037468480929642
89.31789,0.20999960769823575,0.11942856563776683
89.31463,0.20900078034857256,0.11848327916655656
89.31133,0.2079993288559111,0.11753593982533557
89.30801,0.20700144675298734,0.11659275120738959
89.30465,0.2060012440337532,0.11564783090932251
89.30125,0.20499892595331257,0.11470432762000747
89.29783,0.2040005046545596,0.11375946103948771
89.29437,0.20300025477568126,0.11281631697218152
89.29088,0.20200122078772378,0.11187501583224166
89.28735,0.201000690639718,0.11093285478134288
89.28378,0.19999885409753837,0.1099928265507492
89.28018,0.19899866199682686,0.10905227910644069
89.27655,0.1980002142229029,0.10811414374453596
89.27288,0.19700089901977588,0.10717581868902425
89.26917,0.19600089354851777,0.10623749198378168
89.26542,0.1950003716361004,0.10529934856049705
89.26163,0.19399950376498992,0.10436157023383093
89.25781,0.19300105731181208,0.10342693658464154
89.25394,0.19199996865180852,0.10249039450835362
89.25003,0.1909990254978991,0.10155729168291948
89.24609,0.19000090494130023,0.10062267631007225
89.2421,0.18900069417192983,0.09968928870300764
89.23807,0.18800109020037534,0.09875729205137843
89.23399,0.1869997989492894,0.09782684647734481
89.22987,0.1859994572606072,0.09689569334060132
89.22571,0.18500020501938905,0.09596645411368009
89.2215,0.1839998153971656,0.09503691527830017
89.21725,0.18300083620841603,0.09410963956016213
89.21295,0.18200108459778994,0.09318245803613295
89.2086,0.18100076265824477,0.09225558769768505
89.2042,0.18000006830455212,0.09133150405736823
89.19975,0.17899919526319846,0.09040586655551687
89.19526,0.1780005447948782,0.08948338061544849
89.19071,0.1769998539789058,0.08855979824571229
89.18611,0.1759995406356903,0.08763755454540158
89.18146,0.17499978172410358,0.08671684345638715
89.17676,0.17400075002445536,0.08579785512186693
89.172,0.17300052489338807,0.08487868602957904
89.16718,0.17199934299091016,0.08396165677336442
89.16231,0.17099947712734231,0.08304490389075675
89.15738,0.16999906510675336,0.08213069144224502
89.1524,0.16900032262347925,0.08121520111294553
89.14735,0.1679994556968646,0.08030268246105482
89.14225,0.1670006404418145,0.07938940269887748
89.13708,0.16600016691572553,0.07847950814859425
89.13185,0.16500020719611283,0.07756935048663466
89.12655,0.16399908066502747,0.07666109585265618
89.1212,0.16300075692324578,0.07575310310217656
89.11577,0.16199985841540485,0.07484748259802841
89.11028,0.16100032103865838,0.07394262903927953
89.10472,0.16000053370155648,0.07303880996092149
89.09909,0.15900073409894705,0.07213628761326683
89.09338,0.1579994114599757,0.07123531897466172
89.08761,0.15700029893918815,0.07033443450636671
89.08176,0.1560001531551211,0.06943734506692939
89.07583,0.15499925348189822,0.06853919328394244
89.06983,0.15399952804987904,0.06764531303282256
89.06375,0.15299954449670405,0.06675096599086097
89.05759,0.15199956250277893,0.0658581186347996
89.05135,0.15099983504693817,0.0649670537619609
89.04503,0.15000060841066065,0.06407804821513037
89.03862,0.14900057245844325,0.063189822547853
89.03212,0.148000022266154,0.062304233590560185
89.02554,0.1470007537511256,0.061420031014474664
89.01886,0.14600000968930213,0.06053604044571516
89.01209,0.14499959151657904,0.059655566879525335
89.00523,0.14399976413910767,0.05877595409333912
88.99827,0.1429993575432139,0.05789898450536358
88.99122,0.14200008873698824,0.057023537223107434
88.98406,0.14099942412829822,0.056148563816103746
88.97681,0.14000045198535266,0.055277193282282214
88.96944,0.13899935234070945,0.05440699343704847
88.96198,0.13800050555729793,0.05353967020362136
88.9544,0.13700019093677338,0.0526729123197243
88.94671,0.13600007313222984,0.0518097205655259
88.93890999999999,0.13500045893691923,0.050947844359562705
88.93099,0.13400039257651522,0.0500876841992467
88.92295,0.13300021833291248,0.04923086713714106
88.91479,0.1320002704335708,0.04837528688353146
88.9065,0.13099967520372413,0.04752257164810501
88.89809,0.12999998104781035,0.04667190668541915
88.88955,0.1290003300699251,0.045824865331554415
88.88087,0.12799992608167268,0.044978362709808095
88.87206,0.1270002848150333,0.04413627774761883
88.8631,0.12599951521007735,0.04329561367061846
88.85401,0.12500021794715685,0.04245794061178354
88.84476,0.1239994759346418,0.04162260049434602
88.83537,0.12299984802773858,0.040790050850727934
88.82582,0.12199958733214623,0.039960738416818874
88.81612,0.12100013667649548,0.03913407662622442
88.80625,0.11999984291859025,0.038310541282449054
88.79622,0.11900013904392194,0.037489607681604864
88.78602,0.11800043389337607,0.036672750941591094
88.77564,0.11700018852022114,0.03585850008221991
88.76508,0.11599985399545128,0.03504738268534003
88.75434,0.11499986630315556,0.034239913483989276
88.74341,0.11399973927308707,0.033434778972893056
88.73229,0.11299992626756548,0.032634347248971005
88.72097,0.11199998921364489,0.03183734176331014
88.70945,0.11100039634095393,0.031043458573184225
88.69771,0.10999991007361434,0.030254131672800652
88.68576,0.10899988609489307,0.02946822936249685
88.67359,0.1079999728855079,0.0286863566616515
88.66119,0.10699986137132077,0.027908303328533415
88.64856,0.106000067726478,0.027133903172147228
88.63569,0.10500031938308686,0.026364572998348768
88.62256,0.10399962798083316,0.02559938774382042
88.60919,0.1030000623793441,0.024839004158507604
88.59555,0.10199992457275359,0.02408260792451347
88.58164,0.10099980234345643,0.023331618488157093
